num_timesteps,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/std,train/n_updates,train/clip_range
221184.0,0.0003,-48.732167625427245,-0.08358805472962558,0.0003728790414243122,0.047905631363391876,0.415966796875,-0.6063393950462341,0.9659050107002258,1.2306004762649536,1070.0,0.2
223232.0,0.0003,-48.81413989067077,-0.07860114561626688,0.0005216975772782462,0.05122769996523857,0.41513671875,-0.6061121821403503,0.9692400097846985,1.2342156171798706,1080.0,0.2
225280.0,0.0003,-48.88744492530823,-0.08651078186230735,0.0003882726090523647,0.0496254526078701,0.41689453125,-0.6174358129501343,0.9652823209762573,1.2362258434295654,1090.0,0.2
227328.0,0.0003,-48.92211737632751,-0.08476022615213878,0.0004257354188666795,0.049290671944618225,0.417822265625,-0.6244587898254395,0.9513705372810364,1.2376965284347534,1100.0,0.2
229376.0,0.0003,-48.974636268615725,-0.07422750683035702,0.0005765354151662904,0.044203322380781174,0.370068359375,-0.6087442636489868,0.9405108094215393,1.2406033277511597,1110.0,0.2
231424.0,0.0003,-49.06427884101868,-0.07143558386014774,0.0007000550660450245,0.05283203348517418,0.41826171875,-0.5943326950073242,0.9403307437896729,1.2448458671569824,1120.0,0.2
233472.0,0.0003,-49.158431720733645,-0.0892775289597921,0.0005569157307036221,0.054566748440265656,0.450732421875,-0.6314639449119568,0.9538163542747498,1.2480343580245972,1130.0,0.2
235520.0,0.0003,-49.23832926750183,-0.08918042576988228,0.0004704788070739596,0.06464256346225739,0.47509765625,-0.6148329377174377,0.9400168061256409,1.251850962638855,1140.0,0.2
237568.0,0.0003,-49.320803022384645,-0.07581144096329809,0.0006482034354121424,0.0515519417822361,0.404345703125,-0.611943244934082,0.9354703426361084,1.254827618598938,1150.0,0.2
239616.0,0.0003,-49.377448606491086,-0.08789843901759013,0.0005947319550614338,0.057280171662569046,0.4572265625,-0.6229290962219238,0.9458401203155518,1.25654137134552,1160.0,0.2
241664.0,,,,,,,,,,,
243712.0,0.0003,-49.47545828819275,-0.08000627910951152,0.0005968040008156094,0.05283689498901367,0.423828125,-0.6107873916625977,0.9453694820404053,1.261032223701477,1180.0,0.2
245760.0,0.0003,-49.52627596855164,-0.09190264736535028,0.0005828903205838288,0.05824768543243408,0.45791015625,-0.6343380808830261,0.9551364183425903,1.2628238201141357,1190.0,0.2
247808.0,0.0003,-49.567340183258054,-0.06917165581253357,0.0007720838973909849,0.050373613834381104,0.40703125,-0.5933031439781189,0.9119031429290771,1.265401005744934,1200.0,0.2
249856.0,0.0003,-49.6134135723114,-0.0833700226212386,0.0004732248835352948,0.05872206389904022,0.435986328125,-0.6188628673553467,0.9534961581230164,1.2665410041809082,1210.0,0.2
251904.0,0.0003,-49.65303888320923,-0.08329063850687816,0.0005066916903160746,0.04855445772409439,0.415869140625,-0.6199823021888733,0.9556213617324829,1.2688547372817993,1220.0,0.2
253952.0,0.0003,-49.71445231437683,-0.08187503947410732,0.0006985047337366268,0.054194316267967224,0.433544921875,-0.6139722466468811,0.96051424741745,1.271557092666626,1230.0,0.2
256000.0,0.0003,-49.7925904750824,-0.08293606870574877,0.000457939281113795,0.05291980504989624,0.42763671875,-0.6189378499984741,0.9616626501083374,1.276069164276123,1240.0,0.2
258048.0,0.0003,-49.893734550476076,-0.07835929356515407,0.0005123912440467393,0.0471302829682827,0.39677734375,-0.6125185489654541,0.9687882661819458,1.2796260118484497,1250.0,0.2
260096.0,0.0003,-49.97140679359436,-0.07618607161566615,0.0007950134211569093,0.04985414445400238,0.415625,-0.607893168926239,0.9223096966743469,1.282236933708191,1260.0,0.2
