num_timesteps,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/std,train/n_updates,train/clip_range
2048.0,,,,,,,,,,,
4096.0,0.0003,-42.58928561210632,-0.04280962900957093,0.009248491219477729,0.016556918621063232,0.18828125,-0.4922213554382324,-0.2107081413269043,1.0016151666641235,10.0,0.2
6144.0,0.0003,-42.63099489212036,-0.049339092464651915,0.0033896790351718663,0.016807541251182556,0.17626953125,-0.5064510703086853,0.06638127565383911,1.0025333166122437,20.0,0.2
8192.0,0.0003,-42.67541813850403,-0.05909549271455035,0.0021562125104537698,0.019819047302007675,0.2158203125,-0.5170937776565552,0.3513635993003845,1.0044866800308228,30.0,0.2
10240.0,0.0003,-42.7238627910614,-0.060631699295481664,0.001122758809287916,0.02049790695309639,0.2251953125,-0.5258389711380005,0.6664194464683533,1.0058337450027466,40.0,0.2
12288.0,,,,,,,,,,,
14336.0,0.0003,-42.83105940818787,-0.06733944690786302,0.0005937972680840175,0.02294301427900791,0.26435546875,-0.5456387996673584,0.830374538898468,1.0096650123596191,60.0,0.2
16384.0,0.0003,-42.88862566947937,-0.06454856578202453,0.0005001192912459373,0.023788336664438248,0.247265625,-0.5261445641517639,0.8409163951873779,1.0117709636688232,70.0,0.2
18432.0,0.0003,-42.92287755012512,-0.06004307774128392,0.0005142264144524233,0.02014395222067833,0.21787109375,-0.5292200446128845,0.8767707347869873,1.0122226476669312,80.0,0.2
20480.0,0.0003,-42.971238422393796,-0.06729294710676186,0.0003701607269249507,0.02588547021150589,0.27509765625,-0.5325915813446045,0.8173508048057556,1.0147475004196167,90.0,0.2
22528.0,,,,,,,,,,,
24576.0,0.0003,-43.087736177444455,-0.07232542820856906,0.000332232530854526,0.027699165046215057,0.316357421875,-0.529862642288208,0.9205005764961243,1.0182338953018188,110.0,0.2
26624.0,0.0003,-43.14288687705994,-0.06618646408314817,0.0002587105485872598,0.023734916001558304,0.262744140625,-0.529059648513794,0.9255692958831787,1.0203908681869507,120.0,0.2
28672.0,0.0003,-43.209425592422484,-0.06041600417229347,0.00042497902559262,0.028621986508369446,0.289697265625,-0.5178770422935486,0.879022479057312,1.0228850841522217,130.0,0.2
30720.0,0.0003,-43.257888889312746,-0.06831851665629074,0.00024154714519681876,0.026115451008081436,0.2908203125,-0.5296145081520081,0.9451544284820557,1.0237888097763062,140.0,0.2
32768.0,,,,,,,,,,,
34816.0,0.0003,-43.347889232635495,-0.0702133921906352,0.00024928983038989826,0.02674158290028572,0.2837890625,-0.5332019329071045,0.9431827664375305,1.0269213914871216,160.0,0.2
36864.0,0.0003,-43.38521037101746,-0.07213561118696817,0.0002209655718615977,0.029058659449219704,0.297607421875,-0.5432373285293579,0.9448017477989197,1.028507947921753,170.0,0.2
38912.0,0.0003,-43.44728193283081,-0.07048406441463158,0.00030870747305016265,0.029648320749402046,0.324072265625,-0.5390408039093018,0.8369275331497192,1.0311475992202759,180.0,0.2
40960.0,0.0003,-43.52618432044983,-0.07232060421956703,0.00018712264063651672,0.028590211644768715,0.315673828125,-0.5437286496162415,0.9251332879066467,1.0335830450057983,190.0,0.2
43008.0,,,,,,,,,,,
45056.0,0.0003,-43.61131691932678,-0.06692384287016466,0.0001855188033914601,0.026883840560913086,0.288720703125,-0.5419034361839294,0.9126147627830505,1.036637544631958,210.0,0.2
47104.0,0.0003,-43.65991683006287,-0.06848535040626302,0.0002999838257892407,0.028871845453977585,0.30625,-0.5388827323913574,0.937134325504303,1.0378955602645874,220.0,0.2
49152.0,0.0003,-43.692703819274904,-0.06502860065666027,0.00024018957392399898,0.02635335735976696,0.2783203125,-0.5381991267204285,0.9154046773910522,1.0388145446777344,230.0,0.2
51200.0,0.0003,-43.742437505722044,-0.06943280065897853,0.0002168273529605358,0.025399548932909966,0.294384765625,-0.5524647831916809,0.9254766702651978,1.0408347845077515,240.0,0.2
